2021-11-04 15:43:40.456746,0,1,0,0
2021-11-04 15:43:47.342069,0,0,1,0
2021-11-04 15:43:54.238718,0,0,1,0
2021-11-04 15:44:01.104074,0,1,0,0
2021-11-04 15:44:07.989745,0,0,0,0
2021-11-04 15:44:14.879915,1,1,1,0
2021-11-04 15:44:21.780067,0,0,1,0
2021-11-04 15:44:28.673962,0,0,0,1
2021-11-04 15:44:35.573032,0,0,0,0
2021-11-04 15:44:42.451002,0,1,0,0
2021-11-04 15:44:49.341047,0,0,0,0
2021-11-04 15:44:56.237492,0,1,0,1
2021-11-04 15:45:03.138594,0,1,0,0
2021-11-04 15:45:10.053407,0,0,1,0
2021-11-04 15:45:16.938289,1,1,0,0
2021-11-04 15:45:23.837919,0,0,1,0
2021-11-04 15:45:30.726887,0,0,2,1
2021-11-04 15:45:37.637527,1,0,1,0
2021-11-04 15:45:44.527213,1,0,0,2
2021-11-04 15:45:51.437195,0,1,1,0
2021-11-04 15:45:58.349640,0,0,1,0
2021-11-04 15:46:05.237031,0,0,1,0
2021-11-04 15:46:12.028268,0,0,0,0
2021-11-04 15:46:18.853093,0,0,0,0
2021-11-04 15:46:25.606144,0,0,0,0
2021-11-04 15:46:32.468014,0,0,1,0
2021-11-04 15:46:39.338568,0,0,0,0
2021-11-04 15:46:46.096552,0,0,0,0
2021-11-04 15:46:52.857352,3,0,0,0
2021-11-04 15:46:59.627782,0,1,1,0
2021-11-04 15:47:06.394616,0,0,0,2
2021-11-04 15:47:13.158215,0,0,0,1
2021-11-04 15:47:19.925491,0,0,0,0
2021-11-04 15:47:26.697871,2,0,0,0
2021-11-04 15:47:33.467489,0,0,0,0
2021-11-04 15:47:40.233759,0,1,0,0
2021-11-04 15:47:46.988105,0,1,0,0
2021-11-04 15:47:53.754537,0,0,0,1
2021-11-04 15:48:00.516256,0,0,1,1
2021-11-04 15:48:07.277987,1,0,0,0
2021-11-04 15:48:14.043304,0,0,0,0
2021-11-04 15:48:20.797851,1,0,0,0
2021-11-04 15:48:27.566408,0,0,0,0
2021-11-04 15:48:34.342420,0,0,0,1
2021-11-04 15:48:41.110268,0,0,0,0
2021-11-04 15:48:47.882453,0,0,1,0
2021-11-04 15:48:54.646437,0,1,1,1
2021-11-04 15:49:01.414142,0,1,0,0
2021-11-04 15:49:08.167131,0,1,0,0
2021-11-04 15:49:14.932627,0,4,1,0
2021-11-04 15:49:21.707391,0,1,0,0
2021-11-04 15:49:28.598085,0,0,0,0
2021-11-04 15:49:35.482015,0,1,0,1
2021-11-04 15:49:42.373904,0,0,1,0
2021-11-04 15:49:49.260606,0,0,1,1
2021-11-04 15:49:56.164083,0,1,1,0
2021-11-04 15:50:03.047976,0,1,0,0
2021-11-04 15:50:09.908147,0,0,2,0
2021-11-04 15:50:16.808485,0,0,0,0
2021-11-04 15:50:23.652937,0,2,0,0
2021-11-04 15:50:30.561565,0,0,0,0
2021-11-04 15:50:37.453481,0,0,0,0
2021-11-04 15:50:44.337241,0,0,1,0
2021-11-04 15:50:51.221535,0,0,1,0
2021-11-04 15:50:58.112401,0,0,0,0
2021-11-04 15:51:05.008210,0,1,1,0
2021-11-04 15:51:11.906057,0,0,0,0
2021-11-04 15:51:18.807873,0,0,0,0
2021-11-04 15:51:25.678367,0,0,0,0
2021-11-04 15:51:32.508572,0,0,0,0
2021-11-04 15:51:39.268524,0,0,0,0
2021-11-04 15:51:46.027810,0,0,0,0
2021-11-04 15:51:52.792422,0,0,0,0
2021-11-04 15:51:59.556550,0,0,0,0
2021-11-04 15:52:06.327657,0,0,1,0
2021-11-04 15:52:13.087015,0,1,0,1
2021-11-04 15:52:19.858367,0,1,1,0
2021-11-04 15:52:26.627081,0,1,0,0
2021-11-04 15:52:33.501023,0,1,0,0
2021-11-04 15:52:40.287573,0,0,0,0
2021-11-04 15:52:47.187390,0,1,0,0
2021-11-04 15:52:54.062233,0,1,0,0
2021-11-04 15:53:00.938395,0,0,0,0
2021-11-04 15:53:07.833326,0,0,0,0
2021-11-04 15:53:14.684608,0,0,0,0
2021-11-04 15:53:21.559210,0,0,1,1
2021-11-04 15:53:28.459332,0,0,0,1
2021-11-04 15:53:35.333536,0,0,0,0
2021-11-04 15:53:42.205682,0,1,0,0
2021-11-04 15:53:49.108929,0,0,0,0
2021-11-04 15:53:55.872049,0,1,0,0
2021-11-04 15:54:02.636844,0,0,0,0
2021-11-04 15:54:09.402529,0,1,0,0
2021-11-04 15:54:16.163979,0,0,1,0
2021-11-04 15:54:22.923134,0,1,0,0
2021-11-04 15:54:29.689124,0,0,0,0
2021-11-04 15:54:36.457760,0,1,0,0
2021-11-04 15:54:43.239744,0,0,1,0
2021-11-04 15:54:50.016537,0,0,0,2
2021-11-04 15:54:56.780607,0,0,1,0
2021-11-04 15:55:03.552540,0,1,0,1
2021-11-04 15:55:10.314580,0,0,0,0
2021-11-04 15:55:17.083548,0,1,0,0
2021-11-04 15:55:23.849892,0,0,0,0
2021-11-04 15:55:30.607861,2,0,0,0
2021-11-04 15:55:37.388388,0,0,1,0
2021-11-04 15:55:44.146164,0,1,1,0
2021-11-04 15:55:50.898112,0,1,0,0
2021-11-04 15:55:57.664779,1,0,1,0
2021-11-04 15:56:04.426630,1,0,1,0
2021-11-04 15:56:11.197044,0,1,0,0
2021-11-04 15:56:17.968201,0,1,1,0
2021-11-04 15:56:24.729937,0,1,0,0
2021-11-04 15:56:31.493345,0,2,1,0
2021-11-04 15:56:38.408599,1,0,0,0
2021-11-04 15:56:45.305032,0,0,1,0
2021-11-04 15:56:52.190009,0,0,1,0
2021-11-04 15:56:59.096197,0,0,0,0
2021-11-04 15:57:06.007578,0,0,0,0
2021-11-04 15:57:12.907069,0,1,0,0
2021-11-04 15:57:19.827289,0,0,1,0
2021-11-04 15:57:26.732691,0,0,0,0
2021-11-04 15:57:33.620984,0,2,0,0
2021-11-04 15:57:40.529212,0,0,1,0
2021-11-04 15:57:47.433083,0,0,0,0
2021-11-04 15:57:54.326450,1,0,1,0
2021-11-04 15:58:01.228477,0,1,1,0
2021-11-04 15:58:08.112093,1,1,0,0
2021-11-04 15:58:14.993172,0,0,0,0
2021-11-04 15:58:21.890177,0,1,1,0
2021-11-04 15:58:28.761563,0,0,0,0
2021-11-04 15:58:35.679646,0,0,0,0
2021-11-04 15:58:42.563074,1,0,0,0
2021-11-04 15:58:49.336449,0,1,0,0
2021-11-04 15:58:56.106647,0,1,0,0
2021-11-04 15:59:02.985614,0,0,1,0
2021-11-04 15:59:09.883235,1,3,0,0
2021-11-04 15:59:16.746695,0,1,1,1
2021-11-04 15:59:23.508112,0,0,0,0
2021-11-04 15:59:30.358874,0,0,0,0
2021-11-04 15:59:37.236982,0,0,0,1
2021-11-04 15:59:44.055232,0,0,0,1
2021-11-04 15:59:50.948866,0,1,0,0
2021-11-04 15:59:57.857124,0,0,0,0
2021-11-04 16:00:04.757287,1,1,1,0
2021-11-04 16:00:11.648096,0,1,0,0
2021-11-04 16:00:18.546129,0,0,0,0
2021-11-04 16:00:25.441072,0,0,1,1
2021-11-04 16:00:32.308410,0,0,0,1
2021-11-04 16:00:39.177879,0,0,1,0
2021-11-04 16:00:46.086843,0,0,0,0
2021-11-04 16:00:52.978520,0,0,0,0
2021-11-04 16:00:59.846633,0,1,0,0
2021-11-04 16:01:06.720874,0,0,0,0
2021-11-04 16:01:13.606687,0,0,0,0
2021-11-04 16:01:20.502744,0,1,1,0
2021-11-04 16:01:27.386078,0,1,0,0
