2021-11-15 10:47:12.891676,0,0,0,0
2021-11-15 10:47:24.042666,591,584,599,582
2021-11-15 10:47:29.666840,596,601,602,585
2021-11-15 10:47:35.340912,598,602,603,588
2021-11-15 10:47:40.960725,598,604,604,588
2021-11-15 10:47:46.594713,600,604,605,589
2021-11-15 10:47:52.223336,600,604,606,591
2021-11-15 10:47:57.872858,602,607,609,592
2021-11-15 10:48:03.517389,602,607,609,590
2021-11-15 10:48:09.143462,602,608,609,590
2021-11-15 10:48:14.774767,604,608,609,591
2021-11-15 10:48:20.481917,605,610,611,592
2021-11-15 10:48:26.143877,605,610,610,592
2021-11-15 10:48:31.787963,604,611,610,594
2021-11-15 10:48:37.419195,605,610,611,594
2021-11-15 10:48:45.779011,0,0,0,0
2021-11-15 10:48:52.641993,0,0,0,0
